id.only,url,author,title,year,multiple_grad_year,degree_level,degree_name,downloads
63494,http://hdl.handle.net/1957/56892,"Mosquera, Giovanny M.",Addressing Emerging Issues in Tropical Ecohydrology : A Combined Hydrometric and Isotopic Approach to Evaluate the Origin and Age of Water in a High-Elevation Tropical Ecosystem,2016,-1,Master's,Master of Science (M.S.) in Water Resources Science,47
63810,http://hdl.handle.net/1957/57194,"Mattox, Clint M.",Managing Microdochium Patch Using Non-Traditional Fungicides on Annual Bluegrass Putting Greens,2016,-1,Master's,Master of Science (M.S.) in Horticulture,1508
63860,http://hdl.handle.net/1957/57197,"Cahn, Megan A.",Use of Sexual and Reproductive Health Services among American Indians and Alaska Natives including the Role of the Great Recession : Evidence from the National Survey of Family Growth,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Public Health,131
63885,http://hdl.handle.net/1957/57198,"Cardenas, Andres",In Utero Exposure to Arsenic and Mercury : Epigenome-Wide Associations and Newborn Health Outcomes,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Public Health,320
63967,http://hdl.handle.net/1957/57466,"Zhang, Yawei",Multi-Robot Coordination : Applications in Orchard Bin Management and Informative Path Planning,2016,-1,Master's,Master of Science (M.S.) in Robotics,173
64217,http://hdl.handle.net/1957/57502,"Mayorga Adame, Claudia Gabriela",Modeled Larval Connectivity Patterns in two Coral Reef Regions : the Western Caribbean and the Kenyan-Tanzanian Shelf,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Oceanography,228
64313,http://hdl.handle.net/1957/57656,"Harewood, Alessandra Greer",Monitoring Restoration in South Sister Creek : The Effect of Stream Enhancement Structures on Water Temperature,2016,-1,Master's,Master of Science (M.S.) in Water Resource Science,201
64452,http://hdl.handle.net/1957/57717,"Kelly, Miriah Russo","Communities, Collaboration, and Climate Change Adaptation : Case Studies from Coastal Maine and Oregon",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Environmental Science,7
64449,http://hdl.handle.net/1957/57723,"Rose, Gordon W.",Connecting Tidal-fluvial Life Histories to Survival of McKenzie River Spring Chinook Salmon (Oncorhynchus tshawytscha),2016,-1,Master's,Master of Science (M.S.) in Marine Resource Management,313
64476,http://hdl.handle.net/1957/57797,"Mulligan, Elizabeth M.",Survival Rates and Cause-Specific Mortality of Mule Deer in South-Central Oregon,2016,-1,Master's,Master of Science (M.S.) in Wildlife Science,529
64674,http://hdl.handle.net/1957/57919,"Sharp, Christopher J.",Wave Energy Converter Array Optimization : Array Economic Analysis and Preliminary Results of a Genetic Algorithm Approach Introducing Cost Factors,2016,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,359
64656,http://hdl.handle.net/1957/57926,"Igarashi, Heidi",Resilience in Adulthood : How Does the Social Environment Facilitate Adjustment and Growth Following Adversity?,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Human Development and Family Studies,21
64756,http://hdl.handle.net/1957/57984,"Abbasi, Arash",Ultra-Wideband Relay Communication Systems,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,15
64744,http://hdl.handle.net/1957/57994,"Okhovat, Sebastian",Temperature Evolution of Spark Kernels in Quiescent and Cross-flow Conditions,2016,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,130
64780,http://hdl.handle.net/1957/58015,"Sherson, Brian",Some Results in Single-Scattering Tomography,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Mathematics,445
64893,http://hdl.handle.net/1957/58103,"Curteman, Jessica Ann","Geoarchaeological Investigations at the Devils Kitchen Site (35CS9), Southern Oregon Coast",2016,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,199
64902,http://hdl.handle.net/1957/58135,"Nelson, Danielle V.",The Effects of Road Noise on Pacific Chorus Frog Communication,2016,-1,Master's,Master of Science (M.S.) in Forest Ecosystems and Society,406
64942,http://hdl.handle.net/1957/58136,"Finders, Jennifer K.",Profiles of Community Resources and their Influence on Self-Regulation at Preschool : A Focus on Children from Low-Income Families,2016,-1,Master's,Master of Science (M.S.) in Human Development and Family Studies,91
65366,http://hdl.handle.net/1957/58521,"Chen, Lei",Catching Ions in Superfluid Helium Droplets,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemistry,144
65495,http://hdl.handle.net/1957/58550,"de la Hoz, Jenny F.",Uncovering the Cultural Narratives and Environmental Identities of Latina/o Environmental Professionals and Beyond,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Science Education,177
65424,http://hdl.handle.net/1957/58552,"Lang, Heather (Heather Jean)",Perceptions of Senior Student Affairs Officers on the State of Student Learning Outcomes Assessment,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,182
65425,http://hdl.handle.net/1957/58563,"Campbell, Edward J. (Edward John)",Veteran Student Success : An Evaluation of Veteran Students' Perceptions of a Cohort Learning Model,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,31
65514,http://hdl.handle.net/1957/58614,"Argoti, Adriana G.",Bees Associated with Linden (Tilia spp.) Trees and their Susceptibility to Toxic Sugars in Nectar,2016,-1,Master's,Master of Science (M.S.) in Crop Science,7
65590,http://hdl.handle.net/1957/58651,"Younger, Kathryn Genevieve",The Effects of Prostaglandin F2Î± on Reproductive Performance in the Postpartum Dairy Cow and the Mechanism Behind its Benefits,2016,-1,Master's,Master of Science (M.S.) in Animal Science,134
65595,http://hdl.handle.net/1957/58652,"Gomes, Maria (Maria Kristine)",Modifying the Hormone Strategy for Superovulating Donor Cows to Reduce Drug Costs without Decreasing the Number of High Quality Transferable Embryos Recovered,2016,-1,Master's,Master of Science (M.S.) in Animal Science,103
65836,http://hdl.handle.net/1957/58880,"McKim, Aaron J.","Leadership, Mathematics, and Science Integration in Secondary Agricultural Education",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Science Education,100
65834,http://hdl.handle.net/1957/58878,"Twardzik, Erica E.",Transition from Early Childhood Special Education Programs to School Based Programs for Children Diagnosed with Developmental Delay in the State of Oregon : A Secondary Data Analysis,2016,-1,Master's,Master of Science (M.S.) in Kinesiology,61
65976,http://hdl.handle.net/1957/58968,"Altmaier, Pamela M.",Students' Decision to Disclose a Bias-Related Incident,2016,-1,Master's,Master of Science (M.S.) in College Student Services Administration,36
66224,http://hdl.handle.net/1957/59129,"Drake, Stephen A.",An Experimental Investigation of Interstitial Air Movement in Seasonal Snow,2016,-1,Doctoral,"Doctor of Philosophy (Ph. D.) in Ocean, Earth and Atmospheric Sciences",13
66335,http://hdl.handle.net/1957/59179,"Craigg, Terry Lee",Applications of Soil Science in Forest Landscape Planning : Challenges and Opportunities in the 21st Century,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Forest Engineering,11
66361,http://hdl.handle.net/1957/59190,"Johnston, James D. (James Daniel)",Forest Successional and Disturbance Dynamics in the Southern Blue Mountains of Eastern Oregon,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Forest Science,91
66251,http://hdl.handle.net/1957/59199,"Louie, Alex",Finite Element Analysis Modeling and Experimental Verification of Reflected Wave Phenomena in Variable Speed Machine Drive Cables,2016,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,35
66199,http://hdl.handle.net/1957/59201,"Light, Sarah Elizabeth",Improving Best Management Practices for Potato Production in the Columbia Basin : An Evaluation of Essential Oils for Control of Verticillium Wilt and the Fate of Chloride in the System,2016,-1,Master's,Master of Science (M.S.) in Botany and Plant Pathology,17
66094,http://hdl.handle.net/1957/59257,"Snyder, Kevin M. (Kevin Mitchell)",Towards the Perfect Marriage Between Theory and Experiments in Drug Discovery and Synthesis : Insights into Structure Determination of Complex Natural Products and Mechanistic Understandings of Lactam Synthesis,2016,-1,Master's,Master of Science (M.S.) in Chemistry,9
66232,http://hdl.handle.net/1957/59284,"Wagoner, Marshall",Composite Tools and Optimization in Racecars to Reduce Mass and Design Time,2016,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,5
66259,http://hdl.handle.net/1957/59286,"Lum, Kristina H. J.","Talking Story, Writing Proper : Pidgin-Speaking Hawaii Writers at Oregon State University",2016,-1,Master's,Master of Arts (M.A.) in English,24
66215,http://hdl.handle.net/1957/59291,"Kopriva, Cody",An Application of Visual Management to Reduce In-house Material Handling Wastes in SMEs with High Product Variety and Low Volume,2016,-1,Master's,Master of Science (M.S.) in Industrial Engineering,12
66277,http://hdl.handle.net/1957/59473,"Tuttle, Lillian J.","Interactions among Invasive Pacific Red Lionfish, Fish Parasites, and Cleaning Mutualisms Native to Atlantic Coral Reefs",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Zoology,135
62969,http://hdl.handle.net/1957/56296,"Pulay, Alana S.",The Impact of the Correlated Color Temperature of Fluorescent Lighting and its Influence on Student On-Task Behavior in an Elementary School Classroom,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Design and Human Environment,236
63006,http://hdl.handle.net/1957/56354,"Delgado Trejo, Jorge Luis",Using Acoustic Measurements and Inventory Data to Estimate Stiffness in Standing Douglas-Fir Trees.,2016,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,322
63011,http://hdl.handle.net/1957/56372,"Walker, Kristopher (Kristopher David)",Use of Virtual Visual Sensors in the Determination of Natural Frequencies of Timber Structures for Structural Health Monitoring,2016,-1,Master's,Master of Science (M.S.) in Wood Science,318
62996,http://hdl.handle.net/1957/56388,"Livingston, Grant",Bioretention Establishment Hydrologic Characterization with Drift Correction and Calibration of Fine Water Level Measurements,2016,-1,Master's,Master of Science (M.S.) in Water Resources Engineering,297
62865,http://hdl.handle.net/1957/56389,"Balto, Amy",The Production and Human Taste Detection of Glucose Polymers with Distinct Chain Length Ranges,2016,-1,Master's,Master of Science (M.S.) in Food Science and Technology,77
63043,http://hdl.handle.net/1957/56392,"Kovski, Nicole",Recreational Boating and the Spread of Eurasian Watermilfoil - Determinants of Boater Demand and the Costs of Prevention Efforts in Wisconsin,2016,-1,Master's,Master of Science (M.S.) in Applied Economics,191
62999,http://hdl.handle.net/1957/56457,"Alnahit, Ali",A Remotely Controlled Siphon System for Dynamic Water Storage Management,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,4635
63431,http://hdl.handle.net/1957/56887,"Ogren, Kimberly",Water Governance Process Assessment : Evaluating the Link between Decision Making Processes and Outcomes in the Columbia River Basin,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geography,256
63820,http://hdl.handle.net/1957/57191,"Garretson, Ian C.",A Unit Manufacturing Process Characterization Methodology and Supporting Terminology for Sustainable Manufacturing Assessment,2016,-1,Master's,Master of Science (M.S.) in Industrial Engineering,1043
18908,http://hdl.handle.net/1957/56940,"Hoecker-MartiÌÅnez, MartiÌÅn",Turbulence and biophysical fluxes in the near surface ocean,2016,-1,Doctoral,"Doctor of Philosophy (Ph. D.) in Ocean, Earth, and Atmospheric Sciences",131
63862,http://hdl.handle.net/1957/57186,"Cooper, Irene (Irene Povey)",Showbiz,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,4
63886,http://hdl.handle.net/1957/57243,"Osborne, Nathaniel Lee",Simulating Wood Properties in the Context of a Growth and Yield Model for Planted Douglas-fir,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Sustainable Forest Management,249
63964,http://hdl.handle.net/1957/57277,"Thiemens, Cassie Rae",Provoking Change : The Role of a Course in Funds of Knowledge in Disrupting Preservice Teachers' Thinking About Teaching Culturally and Linguistically Diverse Learners,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,168
63838,http://hdl.handle.net/1957/57163,"Morozumi, Corinne N.",Vegetation and Small Mammal Responses to Western Juniper (Juniperus occidentalis) Control in Eastern Oregon,2016,-1,Master's,Master of Science (M.S.) in Wildlife Science,206
63655,http://hdl.handle.net/1957/57112,"Mahmoudabadi, Hamid",Implementing High Dynamic Range (HDR) Photography to Improve 3D Laser Scanning Point Cloud Visualization and Segmentation,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,31
63858,http://hdl.handle.net/1957/57200,"Rose, Joanna (Joanna Margaret)",An Evaluation of the Complex Age Progression along the Cook-Austral Islands Using High-resolution âÅ´âÅ°Ar/Â_âÅ_Ar Incremental Heating Ages,2016,-1,Master's,Master of Science (M.S.) in Geology,7
63929,http://hdl.handle.net/1957/57253,"Flannery, Kelly M.",Particulate Trace Metal Fluxes in the Western Arabian Sea and Their Links to Marine Productivity,2016,-1,Master's,"Master of Science (M.S.) in Ocean, Earth, and Atmospheric Sciences",11
63981,http://hdl.handle.net/1957/57432,"Nielson, Drew R.",High Strength Reinforcing Bars : Concrete Shear Friction Interface Behavior,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,7
64178,http://hdl.handle.net/1957/57471,"Madeen, Erin","Translational Studies of the High Molecular Weight Polycyclic Aromatic Hydrocarbon, Dibenzo[ def,p] Chrysene; Carcinogenesis and Metabolism",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Toxicology,186
63951,http://hdl.handle.net/1957/57469,"Kennedy, Amy (Amy M.)",Running Athwart the Human : Queer (Un)Intelligibility and Animal Connections in Justin Torres' We the Animals and Mario BellatÃ_n's Beauty Salon,2016,-1,Master's,Master of Arts (M.A.) in English,278
64383,http://hdl.handle.net/1957/57652,"Fisher, Joseph A.",Embryonic and Larval Zebrafish Bioassays for Biomedical Research : The Larval Photomotor Response Screening Assay and Phenotype,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Public Health,72
64576,http://hdl.handle.net/1957/57829,"Hendrick, Lisa",A Tale of Two Schools : Exploring Race and Class Inequalities for Latino Students in the Salem-Keizer School District,2016,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),338
64594,http://hdl.handle.net/1957/57848,"Dong, Shangjia",Stochastic Characterization of Highway Capacity and Its Applications,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,7
64639,http://hdl.handle.net/1957/57909,"Hansen, Allysa",Metabolic and Renal Effects of Consumption of Five Phytochemicals in High-Fat Fed C57BL6J Mice,2016,-1,Master's,Master of Science (M.S.) in Food Science and Technology,47
64676,http://hdl.handle.net/1957/57929,"Canavan, Barbara C.",Opening Pandora's Box at the Roof of the World : The Past and Present of Avian Influenza Science,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in History of Science,251
64701,http://hdl.handle.net/1957/57932,"Kauffman, Brian P.",Native American Policing : Leading in a Conflicting and Opposing U.S. Legal System,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,7
64679,http://hdl.handle.net/1957/57934,"Howe, Stephanie Marie",Exercise and Appetite : The Influence of Exercise Intensity on Appetite in Endurance Trained Women,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Exercise and Sport Science,499
64672,http://hdl.handle.net/1957/57956,"Welsh, Rory M.",Bacterial Predation in Host Microbiomes,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Microbiology,138
64716,http://hdl.handle.net/1957/57966,"Gillespie, Alice",Wave-by-wave Forecasting of Sea Surface Elevation for WEC Applications Utilizing NARX Neural Networks,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,207
64728,http://hdl.handle.net/1957/57979,"Bradley, Paul W. (Paul William)",Disentangling the Biotic and Abiotic Drivers of the Amphibian Disease Chytridiomycosis,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Environmental Sciences,13
64757,http://hdl.handle.net/1957/57991,"Rossi, Vincent Michele",Digital Fourier Holographic Microscopy and Potential Applications Towards the Design of Photodynamic Therapy of Osteosarcoma,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Physics,68
64791,http://hdl.handle.net/1957/57992,"Piemonti, Adriana Debora",Interactive Genetic Algorithms for watershed planning : an investigation of usability and human-centered design,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,137
64795,http://hdl.handle.net/1957/58030,"Pommerenck, Justin",Nonthermal Plasma Microreaction Engineering for Gas and Liquid Processing,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemical Engineering,13
64885,http://hdl.handle.net/1957/58094,"McAdam, Erick",Using Remote Sensing and Process-based Growth Modeling to Predict Forest Productivity Across Western Oregon,2016,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,326
64881,http://hdl.handle.net/1957/58139,"Abbott, April N.",Influence of a Sedimentary Source of Nd on Deep Ocean ÎµNd Distributions,2016,-1,Doctoral,"Doctor of Philosophy (Ph. D.) in Ocean, Earth, and Atmospheric Sciences",7
64970,http://hdl.handle.net/1957/58184,"Becraft, Daniel",-1,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,13
65317,http://hdl.handle.net/1957/58418,"Kitchen, Sheila Ann",Onset and Breakdown of Cnidarian-Dinoflagellate Symbiosis : A Survey of the Host Transcriptomic Response and Characterization of the Sphingosine Rheostat during Symbiont Colonization and Hyperthermal Stress,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Zoology,66
65466,http://hdl.handle.net/1957/58522,"Ma, Guoheng",Synthesis of Plasmonic-Enhanced Metal-Organic Framework Thin Films and their Infrared Sensing Application,2016,-1,Master's,Master of Science (M.S.) in Chemical Engineering,334
65445,http://hdl.handle.net/1957/58518,"Dean, Raven (Raven E.)",Active Learning and the ALEKS Placement Test in College Algebra : An Observational Study,2016,-1,Master's,Master of Science (M.S.) in Mathematics,173
65464,http://hdl.handle.net/1957/58549,"Wu, Yuanyuan",Carbon Nanodots as Biolabels for Fluorescence Immunoassays,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemistry,36
65471,http://hdl.handle.net/1957/58553,"Chen, Deyan",PAPR Reduction of Optical OFDM Systems with Exponential Companding Transform and Zero Padding,2016,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,439
65388,http://hdl.handle.net/1957/58571,"Meredith, Ailcea N.","Assessing the Impacts of Size, Structure, and Surface Chemistry on the Toxicity of Two High Production Organic Nanomaterials using the Embryonic Zebrafish Model",2016,-1,Master's,Master of Science (M.S.) in Toxicology,161
65510,http://hdl.handle.net/1957/58603,"Gray, Matthew W.",Ecophysiology of Marine Bivalves : Physiological Rate Processes in Dynamic Environments,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Fisheries Science,178
65512,http://hdl.handle.net/1957/58616,"Lestari, Anis S.","Isolation and Pathogenicity of Naturally Occurring Entomopathogenic Fungi to Clover Root Borer (Coleoptera: Curculionidae: Scolytinae), a Pest of Red Clover Seed Crops",2016,-1,Master's,Master of Science (M.S.) in Crop Science,6
65602,http://hdl.handle.net/1957/58692,"Xiang, Tao",Largeâ€“Scale Laboratory Experiment and Numerical Simulation of Tsunami Forces on a Bridge Deck,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,14
65606,http://hdl.handle.net/1957/58680,"Mullapudi, Sri Sai Kameswara",Fabrication of Cost-effective Flexible Glucose Sensor for Continuous Glucose Monitoring,2016,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,9
65641,http://hdl.handle.net/1957/58681,"Chien, Ku-Huan",Life Cycle Assessments for Wastewater Treatment and the Feasibility Study of Microbial Fuel Cell Technology,2016,-1,Master's,Master of Science (M.S.) in Biological and Ecological Engineering,193
65980,http://hdl.handle.net/1957/58987,"Alvarado, Carla S.",Disparities in Health Outcomes and Health Care Access : A Quantitative Intersectional Approach,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Public Health,9
66201,http://hdl.handle.net/1957/59103,"Yuan, Fang","Grape and Wine Aroma Influenced by Vine Nutrient Status, Vigor and Crop Levels in Oregon Pinot Noir",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Food Science and Technology,121
66057,http://hdl.handle.net/1957/59110,"Garcia, Veronica R.",The Impact of Financial Education on Community College Student-Loan Debt,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,3
66004,http://hdl.handle.net/1957/59111,"Wang, Lu",Nonparametric Estimation of Additive Models with Shape Constraints,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Statistics,101
66042,http://hdl.handle.net/1957/59113,"Balbas, Andrea M.","Application of Cosmogenic Nuclides and Argon Geochronology to Paleoclimate, Paleomagnetism, and Paleohydrology",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geology,12
66211,http://hdl.handle.net/1957/59122,"Landry, Zachary",Single-Cell Genomics of Uncultivated Marine Bacteria,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Microbiology,4
66244,http://hdl.handle.net/1957/59137,"Kooistra, Chad",Understanding Public Perceptions of Post-Wildfire Landscape Recovery,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Forest Ecosystems and Society,91
66183,http://hdl.handle.net/1957/59147,"Bagherisereshki, Elham",Carbonation Kinetics of SrO By COâ‚‚ for Solar Thermochemical Energy Storage,2016,-1,Master's,Master of Science (M.S.) in Chemical Engineering,54
66189,http://hdl.handle.net/1957/59150,"Starrett, Michael A.",Development and Experimental Hardware Validation of Novel Variable Speed Hydropower Control Schemes for Emerging Applications and Water Resource Paradigms,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,46
66340,http://hdl.handle.net/1957/59158,"Li, Chang",A Comprehensive Mechanistic Study on Using Fine Lightweight Aggregate to Mitigate Alkali-silica Reaction,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,7
66291,http://hdl.handle.net/1957/59160,"McGregor, D. A. (Duncan A. O.)",Compatible Discretizations for Maxwell's Equations with General Constitutive Laws,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Mathematics,117
66208,http://hdl.handle.net/1957/59183,"Detwiler, Stacey M.",Rivers and Roads : Exploring How Environmental Governance Impacts State Management of Forest Roads,2016,-1,Master's,Master of Science (M.S.) in Water Resources Policy and Management,62
66283,http://hdl.handle.net/1957/59187,"Huynh, Thanh Q.",Lateral Load Path Analysis : Practical Methods for Light-Frame Modular Structures,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,109
66028,http://hdl.handle.net/1957/59189,"Kosaki, Kayla Y.",Supporting Pacific Islander Student Identity in Higher Education,2016,-1,Master's,Master of Science (M.S.) in College Student Services Administration,44
66267,http://hdl.handle.net/1957/59217,"Rinaldi, David William",Radiation Detection Using a Semiconducting Nanocrystal Detector,2016,-1,Master's,Master of Science (M.S.) in Nuclear Engineering,186
66216,http://hdl.handle.net/1957/59220,"Wisthoff, Addison K.",Using Automation to Understand Sustainable Design Trade-Offs and to Promote Environmental Sustainability in the Early Design Phase,2016,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,15
66073,http://hdl.handle.net/1957/59252,"Moore, Steven",Ripping Out,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,7
65964,http://hdl.handle.net/1957/59259,"Andersen, Kristen S.",Visual Expressions of Anxiety : An Exploration of how Students with Anxiety Perceive and Interact with Formal Learning Environments,2016,-1,Master's,Master of Science (M.S.) in College Student Services Administration,87
66149,http://hdl.handle.net/1957/59288,"Kraft, Kory","Robots Against Infectious Diseases : A Technologically Grounded, Human-Centered Exploration",2016,-1,Master's,Master of Science (M.S.) in Robotics,38
66235,http://hdl.handle.net/1957/59299,"Taylor, Corey (Corey Micheal)",Our Moral Educators : Educational Debate and Representations of Teachers in the Mid-Century Victorian Novel,2016,-1,Master's,Master of Arts (M.A.) in English,36
65943,http://hdl.handle.net/1957/59323,"Prisbrey, Weston B.",Experiences of Students who Identify with Underrepresented Religions,2016,-1,Master's,Master of Science (M.S.) in College Student Services Administration,23
66214,http://hdl.handle.net/1957/59324,"Fast, Cody P.",Heat Treatment Effects on the Mechanical Properties and Microstructure of CPM-M4 Tool Steel,2016,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,26
66246,http://hdl.handle.net/1957/59331,"Timboe, Ingrid A.",Assessing the Current State of Transboundary Cooperation in the International Columbia River Basin,2016,-1,Master's,Master of Science (M.S.) in Water Resources Policy and Management,106
66729,http://hdl.handle.net/1957/59564,"Macale, James R.",The Second Chance Program : A Participatory Research with Formerly Incarcerated Community College Students,2016,-1,Doctoral,Doctor of Education (Ed. D.) in Education,66
62886,http://hdl.handle.net/1957/56280,"Burke, Adam O.","Distribution of Live Biomass, Herbivory and Foliar Retention in Central Oregon Lodgepole Pine (Pinus contorta ssp. murrayana) Crowns",2016,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,157
62990,http://hdl.handle.net/1957/56347,"Goodwin, Briana",Evaluating Community Engagement in Wave Energy Siting off the Oregon Coast,2016,-1,Master's,Master of Science (M.S.) in Marine Resource Management,221
63003,http://hdl.handle.net/1957/56353,"Stanton, Alan L.",Assessing the Impact of Storm Regime on Remotely-sensed Precipitation Extremes Across the Western Himalaya,2016,-1,Master's,Master of Science (M.S.) in Water Resources Engineering,271
62892,http://hdl.handle.net/1957/56360,"Chen, Yunguang",Essays on Regional Economic Impact Assessment and Demand Analysis using Disaggregated Data,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Applied Economics,333
62989,http://hdl.handle.net/1957/56385,"Sheng, Yan",Bioactive Microbial Natural Products from Unique Indonesian Black Water Ecosystems,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Pharmacy,10
62310,http://hdl.handle.net/1957/56497,"Day, Jacob E.","An Exploration of Scholarship on Peer Review in Composition Studies : Looking to the Future with Replicable, Aggregated, and Data-Supported Research Methodologies",2016,-1,Master's,Master of Arts (M.A.) in English,208
63345,http://hdl.handle.net/1957/56625,"Almurshidi, Badria H.",Toxicity of Fungal Pigments from Chlorociboria spp. and Scytalidium spp.,2016,-1,Master's,Master of Science (M.S.) in Wood Science,23
63349,http://hdl.handle.net/1957/56669,"Codoban, Mihai",A Comparative Study on How SVN and Git Affect Software Changes,2016,-1,Master's,Master of Science (M.S.) in Computer Science,312
63068,http://hdl.handle.net/1957/56505,"Viducich, Jonathan M. G.",Spillway Staging and Selective Sediment Deposition in Sand Storage Dams,2016,-1,Master's,Master of Science (M.S.) in Water Resources Engineering,233
63939,http://hdl.handle.net/1957/57274,"Song, Han",Soft Magnetic Composites for High Frequency Applications,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Materials Science,733
63803,http://hdl.handle.net/1957/57113,"Sarver, Susan (Susan Ann)",Knowing How to Fall,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,4
63555,http://hdl.handle.net/1957/57044,"Murayama, Shareen K.",Using My Bones to Make Your Bread,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,7
63704,http://hdl.handle.net/1957/57111,"Anderson, Austin Grant",Brush & Pine,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,6
63821,http://hdl.handle.net/1957/57162,"Kilroy, Kimberly A.",Direct Shear Interface Friction and Linear Motion Shaking Response of Ecoroofs,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,20
63607,http://hdl.handle.net/1957/57187,"Cooper, Mike (Michael Lawrence)",Ordinary Tapas : A Collection of Short Stories,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,7
63849,http://hdl.handle.net/1957/57192,"Mohrbacher, Robert C.",The Professional Identity of Community College Faculty Members,2016,-1,Doctoral,Doctor of Education (Ed. D.) in Education,165
63948,http://hdl.handle.net/1957/57267,"FernÃ¡ndez, Daniel C.",Model Predictive Control for Underwater Robots in Ocean Waves,2016,-1,Master's,Master of Science (M.S.) in Robotics,404
63969,http://hdl.handle.net/1957/57270,"Prescott, Meagan A",Host-pathogen Interactions of Respiratory RNA Viruses and the Application of Recombinase Polymerase Amplification for Viral Diagnostics,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Microbiology,9
